beatmap_id,rhythm_complexity
3520087,5.230400888
2035098,5.229364038
1911768,5.228184521
2036903,5.227731778
1892676,5.227449539
1734017,5.227357193
3339228,5.227185215
2455671,5.227084212
3311067,5.226200945
1682373,5.225502151
2090794,5.224950141
2533410,5.224077064
1894825,5.222914939
2663020,5.22224533
680751,5.221852915
3701362,5.221798358
783867,5.221773722
1712589,5.220110953
1389956,5.220109463
2408391,5.219632233
1537548,5.219618156
3246324,5.219157506
2806469,5.219137413
2347706,5.219102921
3323076,5.218279528
958282,5.218125013
3731761,5.21812122
1282209,5.217881493
1604102,5.217743078
1947337,5.215730848
3722146,5.215244435
735050,5.214585021
2907085,5.213706535
2862287,5.213222055
677938,5.212730808
1973366,5.212724358
3212576,5.212340927
1419358,5.212305475
3479753,5.212295529
2138942,5.21219237
3226925,5.212181794
3363297,5.211989491
2113851,5.211542135
3416295,5.211088141
2309576,5.210737451
2584375,5.208907784
2319431,5.208819175
1095566,5.208273282
3316581,5.207495816
2153551,5.207207446
3571601,5.206583511
2651830,5.206256415
1954860,5.20623223
900957,5.20568918
2130435,5.205241797
2465709,5.204589621
1021421,5.204584836
3064147,5.204222249
2132856,5.204221232
821354,5.203857907
3154788,5.202974087
2064388,5.20285216
3259882,5.202381472
2888161,5.20105849
2206799,5.200988411
3311391,5.200493337
1740463,5.20027257
3093160,5.200131669
2134823,5.199334155
1362824,5.198475137
2068915,5.198216368
2556492,5.197165961
2898393,5.197093409
2231320,5.196866704
2012740,5.196612779
2857448,5.196283788
3382387,5.196143615
2486401,5.196119787
3659343,5.196019196
2935487,5.195427674
1731468,5.194526386
1607377,5.194114862
917430,5.193899481
1580160,5.193843745
1535888,5.193505659
2476812,5.192842939
953133,5.1922576
1123759,5.191855579
831868,5.188812883
2658042,5.188587824
3834362,5.188198553
2317620,5.187214579
2856473,5.186399307
1885048,5.186322255
1826146,5.186141613
946533,5.185566329
1300513,5.185510414
2599592,5.185325835
3270246,5.184188829
3048106,5.183904786
3875572,5.18354131
3752170,5.18222501
3379924,5.181758291
1964805,5.181574818
1412468,5.181409412
3425136,5.18054921
2452453,5.18021335
566749,5.179290555
2880022,5.178526576
3529582,5.17834677
877312,5.176390983
3011793,5.175810815
1821814,5.175617288
2245778,5.175485683
1839093,5.175396629
2141084,5.174674954
3380761,5.174266206
1478679,5.173726917
2177108,5.172879982
3545367,5.172602228
3404787,5.170583139
2260961,5.170432507
1710847,5.170234328
3850074,5.169284876
2025205,5.169079817
2058908,5.168969626
3360935,5.168588162
2563333,5.168428363
1773002,5.1680465
649319,5.167749048
2807804,5.167591526
1023091,5.165955497
3207049,5.165407209
2868689,5.164335366
2811130,5.164182955
2166111,5.163625405
538765,5.163289501
897869,5.16262304
3460598,5.162317513
3220124,5.162313892
999827,5.161801134
1603927,5.161633386
3387671,5.161499809
3407349,5.161129136
2639581,5.160001314
2557268,5.158460766
3651636,5.158365822
775897,5.158109615
776951,5.158076112
1911769,5.157731903
556313,5.157073549
2942900,5.156646296
792543,5.155493959
2681287,5.154983679
1758310,5.154213249
2124787,5.152466153
1864744,5.151291691
555501,5.150761699
2603745,5.150690142
3056718,5.150366854
2148623,5.149415493
3473538,5.148323822
2418776,5.148217214
2247626,5.148172071
2671948,5.147957654
3375282,5.147891946
1156738,5.147573658
2326036,5.147409237
2313419,5.147332676
2848364,5.146506802
3068037,5.146288349
1045757,5.145775395
2251476,5.145546763
3019749,5.145356859
2915505,5.144689847
1443865,5.144239182
2627636,5.144013409
1786452,5.143764243
1736572,5.143751203
1644003,5.143554513
2342626,5.143503453
3355993,5.143457612
3046041,5.142830838
2409795,5.142589191
1830502,5.14238036
2277700,5.142302831
1389310,5.142128282
2422377,5.141857602
2683622,5.141681708
2768612,5.14097236
1464585,5.140708327
2456255,5.140185047
1814066,5.140165367
3067918,5.139989092
2416430,5.139846444
2916573,5.139509515
3623248,5.139467037
2318748,5.138562664
2899217,5.138477358
3236276,5.137979089
1734019,5.137975909
2581092,5.137970272
1213428,5.13770264
3124673,5.137512933
2223721,5.13736711
2775172,5.136927681
1052124,5.135830796
3301153,5.135230908
2731544,5.13358045
2324906,5.133393824
941204,5.133348507
3122138,5.1329492
645566,5.132483304
3831528,5.132057804
999726,5.131316891
2108044,5.130593538
3329820,5.130567532
2764843,5.130365823
3096069,5.128762313
3455788,5.128146346
2296789,5.127577925
3609066,5.127441803
3027689,5.127348181
1941630,5.12662498
3067208,5.125973501
2229349,5.125767363
1987089,5.125396052
3089062,5.125353477
2139063,5.125322183
1569894,5.125051986
1609721,5.124617921
2042694,5.124303478
1734156,5.123322276
2564749,5.122648558
1296762,5.122097014
2940257,5.121861149
2868388,5.121595665
2048925,5.121333601
3389892,5.120963485
2747275,5.120213781
3048223,5.119974962
1263355,5.119874316
3236030,5.119528262
1984587,5.118980922
1850759,5.117686191
2442129,5.117418874
1860763,5.117011349
3333745,5.116709347
2702189,5.116503057
1566093,5.116147455
3547064,5.114925208
2299512,5.114882416
3481619,5.114604908
1433461,5.114545911
1766664,5.11443054
2580963,5.114383928
3602592,5.112886813
2395355,5.11278709
3362160,5.111703528
2168735,5.11154381
3670049,5.111522289
1849904,5.1115216
1656913,5.111483668
1182462,5.111417371
2228783,5.110952074
3282481,5.109646083
714028,5.109327538
2871800,5.109317299
3550412,5.108191593
1972114,5.107840179
744188,5.106624802
816453,5.106547543
1748271,5.106242699
1626300,5.106185337
3436752,5.105253009
1569586,5.10497025
3236585,5.10454536
3421503,5.104300587
598863,5.104293049
1885883,5.103768038
1545653,5.103673229
2810356,5.103633753
3046224,5.103568238
3798812,5.103545436
2124036,5.103113429
3075337,5.102925323
3292028,5.10200617
2009966,5.101011061
2923717,5.100542885
3631936,5.100168404
2679524,5.099653726
2136291,5.099543041
1828382,5.099210269
1911702,5.098673949
1780050,5.097944804
1938881,5.097929132
3837021,5.097720186
2851406,5.097060446
1712875,5.096989567
1097510,5.096732572
2328042,5.09616885
1402167,5.095781338
3420604,5.09563689
3239862,5.095615735
2198452,5.095600312
2414255,5.093864345
2756022,5.093447568
1392244,5.093195666
3562991,5.093175641
1140695,5.093174578
3646879,5.092198333
1513195,5.091814286
3921016,5.091739455
3387364,5.091289806
3142574,5.090060889
1706541,5.090007235
3063097,5.08968891
1791802,5.089464107
3573099,5.089038629
1542505,5.088757597
3334174,5.088539012
3398520,5.088499014
3878928,5.088373825
3522455,5.088182161
2316005,5.087536905
2840085,5.08706402
1826401,5.08696466
3569579,5.086665725
2001968,5.085946092
1977951,5.085452469
2516277,5.085261845
2874169,5.085260039
2225059,5.084243563
2664463,5.084186225
2318910,5.083838035
2226615,5.083728272
3426171,5.083727667
2271070,5.08365777
3111553,5.08341942
2804727,5.082626787
1642984,5.082048703
529285,5.081945988
1454087,5.081195453
3563060,5.080866739
3335701,5.080695379
2827810,5.080649278
3168100,5.080398959
2640530,5.080002841
3603269,5.079775674
1077954,5.079544099
2700470,5.079190189
3831168,5.076804131
3454730,5.07678982
3319095,5.076307725
2884332,5.076054407
3339803,5.076024956
1208673,5.075345833
3440440,5.075048201
2792015,5.074995365
1368231,5.07490818
2924687,5.074469026
3390244,5.073659635
2322394,5.072813967
2997829,5.072791369
3601026,5.072773239
2266550,5.07198997
3583163,5.071848985
2869497,5.071679995
1272194,5.071550863
2421232,5.07152192
2263280,5.071252332
1492654,5.071088661
2125040,5.07035155
1961615,5.069671443
3403043,5.06946909
2837925,5.068919233
3329164,5.068458986
2251634,5.068370031
2271121,5.068195598
2461904,5.068141042
2248566,5.067918162
2270072,5.067059262
1453659,5.066562814
795015,5.065980801
2361608,5.065406666
1942546,5.065193421
957614,5.064635163
1442631,5.06448111
1241443,5.064334482
2038908,5.064306993
1669410,5.064145278
3075340,5.063958112
3233352,5.063712545
2926264,5.063210845
2231711,5.063192125
2200110,5.063153971
3695707,5.062272901
2701064,5.061830725
3620312,5.061391473
2227546,5.06097634
3441065,5.060594673
1113263,5.060388156
3654495,5.060042267
2742876,5.05973568
2848150,5.059268964
3743605,5.059217801
3170162,5.058422988
1411709,5.058124071
2591379,5.057891532
1615989,5.057496902
1648043,5.057467389
2941504,5.056595638
893739,5.056172361
2801803,5.055738976
3148591,5.05570897
2404835,5.055511554
1742210,5.055234534
2578189,5.054185015
3581646,5.054170515
2624341,5.054157763
3650554,5.053864784
1361572,5.053660812
775131,5.053410729
3629621,5.053281123
633965,5.052828603
2193184,5.052168059
2286489,5.052143825
2402999,5.051696874
3927067,5.051533804
2387625,5.051515026
2361348,5.051073554
3181394,5.051026973
3432438,5.050875214
2286593,5.050537447
1644000,5.050023684
974148,5.049567149
786018,5.049539232
2241715,5.049534305
2601595,5.048648845
2787659,5.04847063
936769,5.047878
3294948,5.046970662
3899358,5.046883373
3473540,5.04637735
2969098,5.046301844
2781252,5.046016397
2585251,5.045981526
2454859,5.045943697
3564506,5.045526901
2245779,5.045186773
3469777,5.044987865
593441,5.044890243
3729982,5.044495481
3486007,5.043936569
2139971,5.043702249
2044124,5.04368274
1641323,5.043419363
1945180,5.043143129
2541432,5.043139555
3265614,5.043028517
3382075,5.041778366
2619729,5.04177234
3106936,5.041483447
3228701,5.04136432
3759832,5.041229206
744673,5.040993549
2971892,5.040739438
2873261,5.040724603
2288383,5.04006285
3277411,5.039670423
1628483,5.038808903
717669,5.037491028
2283853,5.036960462
1697754,5.036567444
2447121,5.035785406
3112505,5.035364566
2668814,5.034275601
2940596,5.033363539
3493597,5.032740142
2354363,5.032657095
1715953,5.032215396
1465730,5.031718272
1814906,5.031630495
1773005,5.031201025
3518085,5.030982296
1983678,5.02972263
1809374,5.028903392
2948997,5.028282642
3683614,5.028025929
1583147,5.027458648
3301323,5.027443954
1154153,5.027291464
1655153,5.027238474
1514702,5.026492995
2161295,5.026151761
2954182,5.025927516
563828,5.025601921
3374326,5.025305395
2984622,5.02529571
3269972,5.025001468
2345195,5.023709227
3414894,5.023396662
2603703,5.023257902
2673768,5.022931887
2861696,5.022708641
2927617,5.022621075
1644673,5.021300848
1677192,5.021067028
1593828,5.021036501
3264473,5.020929754
2867911,5.020822862
1850120,5.020439807
804828,5.0197397
3656056,5.019583969
2311598,5.019215647
1777372,5.01893688
3481620,5.018798665
564853,5.018281666
3098115,5.018062866
2785953,5.017306033
3418930,5.016853558
3601025,5.016205286
3628120,5.015869463
3524614,5.015779051
3634668,5.015254705
3141685,5.015087146
2595876,5.014947825
3128267,5.014111846
1341656,5.013837167
1428869,5.013290607
3201886,5.0130177
2882439,5.012933385
2878473,5.012927904
3322148,5.01202239
3558109,5.012007253
2240696,5.010762002
3861337,5.010631438
2232873,5.010592051
3117877,5.010498014
3105129,5.010100843
1669804,5.009705582
1841827,5.00960249
2267266,5.009587239
3832950,5.009058105
1208037,5.009054203
2887638,5.008538969
2585233,5.007772465
3369865,5.007351947
671649,5.006380038
3429000,5.006023308
3598185,5.005611026
2284210,5.00530659
2125262,5.004910346
806162,5.0047932
1231850,5.004557295
2382799,5.003204793
3362963,5.002913231
3749466,5.002503399
1980365,5.002379401
2749938,5.002371934
3560184,5.002289391
3354278,5.002064943
1439240,5.001796877
800969,5.001606608
2304706,5.001314463
2484168,5.000904654
2776344,5.000828532
1976256,4.9995379
2431862,4.999425567
3591514,4.998960922
2837398,4.998700311
3708050,4.998130488
2157782,4.998124036
3085629,4.99748555
2130766,4.997360031
1263893,4.996839218
3910658,4.996298891
818369,4.996044335
2453918,4.995808067
3686559,4.995801533
2086068,4.995798274
1662095,4.99573129
2273615,4.995338307
3313423,4.994727729
2767825,4.994560771
579357,4.994553591
3455269,4.993535944
1863201,4.993496206
1807831,4.993353661
1725906,4.992992283
3119382,4.99246393
1777995,4.991949673
2367746,4.99176184
3443569,4.991457078
3126955,4.991409734
1464590,4.990843877
2714828,4.9906605
2889274,4.989846169
3404879,4.989405781
3033139,4.989070311
2024425,4.988579696
2730325,4.988259848
2225506,4.988158013
1848517,4.98814714
3632893,4.988059051
3228626,4.987885868
2790546,4.987720602
1517345,4.987420706
1532339,4.987127694
2990275,4.987108548
3046442,4.986580485
2965359,4.985404566
2387334,4.984467582
1773875,4.983991572
892525,4.983304384
3631396,4.983176573
2631387,4.983162616
2856570,4.98283331
2590120,4.98281398
1559606,4.982739723
2228958,4.98220271
2354761,4.982164608
3533276,4.981349968
2322600,4.98109525
2587217,4.980963907
3863677,4.98015857
2418491,4.979873859
866256,4.979542477
827121,4.978909203
1468243,4.978860396
1363450,4.97682407
2170923,4.976018149
3754619,4.975653493
2325077,4.975623097
3312640,4.975554081
1803194,4.975436944
2850905,4.975157572
2788418,4.974868615
3219051,4.974286495
2033075,4.974098915
2914279,4.97388978
3411600,4.973731268
1710845,4.973496229
2749940,4.973358261
3836324,4.973244431
2249103,4.972861727
1367861,4.972648775
3186782,4.972342993
3616101,4.972296126
828940,4.972200768
1647036,4.971652477
2020982,4.971427665
2063643,4.970634185
3207042,4.970404949
3927086,4.97036099
1475510,4.970279308
2301681,4.969848232
3191900,4.969834081
3261094,4.969747295
2078679,4.969517707
3602896,4.969484647
3238788,4.969312892
3156708,4.969207335
2516990,4.969091508
2044547,4.968913737
2515482,4.968648959
2470132,4.968620501
3214356,4.96848356
3633812,4.96835385
2583151,4.967950682
3617063,4.967824141
1781015,4.967604582
3122912,4.967436166
2462245,4.967162247
1713094,4.966630579
1932495,4.966569664
925613,4.966335525
3551703,4.965907757
2520633,4.965347718
2740135,4.965230421
2473001,4.965040805
2141113,4.96487961
3789556,4.964632181
2014201,4.964544635
2099172,4.964335709
833784,4.963760556
1762629,4.963348722
2129678,4.963205881
3498553,4.962808397
2962115,4.962387741
1577620,4.962162357
2946584,4.961703156
1520281,4.961560254
2395915,4.961489589
2815972,4.960733231
929532,4.96065958
2567077,4.959935737
3411854,4.959778765
2664884,4.959741397
3491545,4.959281137
1023081,4.959121521
2316795,4.958958367
2785023,4.958719885
2316087,4.958462996
3289035,4.958369019
986491,4.958142986
1236601,4.958102858
2875377,4.957394011
2669770,4.956337043
1609429,4.956311468
2209138,4.956300685
2306891,4.955689913
3325575,4.955512286
2168923,4.955102865
2284170,4.955024401
3422866,4.954808333
1590458,4.954551722
2873968,4.95453136
3494723,4.954117977
3459056,4.954030673
2917753,4.953103376
3369478,4.953004884
3121101,4.952358947
1972846,4.952220805
1977958,4.951600577
2397591,4.951329819
1550983,4.951243774
3468026,4.950597327
1368816,4.950508803
3058323,4.950154438
563895,4.949457035
1503150,4.949066585
3598923,4.948854845
1233607,4.948651906
3096978,4.948224186
2480417,4.948147335
3633388,4.947374846
2077848,4.947217438
3047819,4.947017342
1836165,4.946763052
2803332,4.945909306
2812094,4.945485178
1480932,4.945438601
2987275,4.944970013
758298,4.944535539
3619917,4.9445252
1609746,4.944288499
1113858,4.944280623
1744242,4.943962039
2551547,4.943943651
3171420,4.943491136
3299265,4.943331293
554701,4.942562891
3267068,4.942360428
1009097,4.942225691
1486582,4.942156963
1349478,4.941812329
2955089,4.941358984
1619453,4.941358915
2024513,4.941058521
895258,4.940990487
2229689,4.940903783
1656880,4.940365975
3292255,4.94033698
1641637,4.939887781
2382800,4.939299903
2592030,4.939244937
2380881,4.938795511
3539959,4.938027557
1462739,4.937769145
2197544,4.937265986
2580222,4.937219181
3343177,4.937142006
585605,4.936669608
801169,4.936343951
3617053,4.936084
2237584,4.935537758
3359244,4.934905442
555741,4.934894431
3628928,4.934691761
2548684,4.934644323
2836380,4.934376075
3509826,4.933343021
3211348,4.933301953
2036906,4.932960682
2943075,4.932872032
1413791,4.932472704
2070365,4.932162727
2511234,4.93198741
1756927,4.931755841
2797990,4.931414961
1943851,4.931236841
951778,4.930219104
3250587,4.930110824
3612217,4.929989983
2138984,4.929787872
3113707,4.929604992
2983636,4.92946189
2089608,4.92935562
3373369,4.929265041
3771428,4.927604161
2681802,4.926579658
3365850,4.925960664
693412,4.92594689
2239984,4.925660743
3449486,4.925516616
1811477,4.925391747
2150450,4.925328439
2546969,4.925072935
1571231,4.92467572
2483178,4.924394401
1939637,4.924182427
1841733,4.924038164
3649428,4.924001354
2681089,4.923796555
3026814,4.92348602
3433688,4.923101914
3049835,4.923094156
2493793,4.923055388
1673578,4.922927759
1670491,4.922870117
2340906,4.922828465
2704892,4.922385011
1697021,4.922075425
2286234,4.921685547
2163735,4.92138922
3767076,4.920564163
2857813,4.920402936
2197068,4.920258516
776752,4.92021268
3513037,4.920149198
2528038,4.920145735
2270845,4.919903195
1840640,4.919700932
2061428,4.919690845
3528684,4.919403092
1594116,4.919205884
1595587,4.919084449
2188969,4.918653289
3848197,4.918638338
3277334,4.918300358
2839967,4.918284924
2613061,4.918067691
547367,4.917978738
2259838,4.917481961
3865932,4.917217373
1681556,4.917170407
3594160,4.916602475
2639520,4.916466695
3195068,4.916058027
3263028,4.916029636
975418,4.915202687
3822898,4.914083088
3050294,4.913851206
2962883,4.913652357
2239422,4.913256381
2270813,4.912708159
1841732,4.912486313
3357283,4.912468727
667282,4.912362233
3380173,4.912324637
2968602,4.912253853
2912049,4.911889449
3583514,4.911884897
2007040,4.911876399
3142389,4.911682307
3257640,4.91159304
3598494,4.911534982
1707638,4.911400268
1199886,4.911346245
2509244,4.911336973
1800891,4.911004511
3583335,4.910978353
3041193,4.910404841
2524708,4.910306536
2950817,4.910213732
1832018,4.909812357
2699267,4.909636586
1225627,4.909587726
3550694,4.909139139
3742967,4.908885633
1536573,4.908559682
1639264,4.908415677
2749937,4.908022412
3813742,4.906928739
2709014,4.906883726
3548240,4.906508607
3690388,4.906297154
1492582,4.905884402
2663019,4.90560752
3277410,4.905123756
1883717,4.90430617
2257859,4.903739457
1579923,4.903466914
2924172,4.903284929
3314350,4.90304798
3574334,4.903021309
1442758,4.902910451
1906932,4.902790859
2111279,4.902183445
572475,4.902056695
1627345,4.901013302
2583506,4.900997543
1674412,4.90062548
941020,4.900181884
2132415,4.89975253
2101534,4.89831308
2241432,4.897430867
2851522,4.895991015
2669682,4.895672124
3318940,4.895564872
958308,4.894058947
3708878,4.894053031
3417993,4.893687784
1783913,4.893614504
762631,4.892553076
1035104,4.892486559
2261517,4.892221837
2608564,4.891921646
1740993,4.891603494
736300,4.891498445
1782425,4.891330004
3453461,4.891257886
1102952,4.891015193
2963825,4.890914191
1756216,4.889878978
3302600,4.88986372
1810406,4.889524397
2764757,4.889259536
1415661,4.889142835
2236439,4.889104677
1708902,4.888721273
2281725,4.888317546
2981397,4.888009849
3223031,4.888004778
553189,4.88714951
2276450,4.886962587
1627377,4.886688801
2485256,4.886166783
1415170,4.885289833
3427122,4.884968279
2430976,4.88476595
3481586,4.884741334
1938934,4.884058251
3635870,4.883859961
2170155,4.88306381
2719943,4.882971113
3747453,4.882852767
1582902,4.882781892
2260997,4.882574048
3183487,4.881804883
2431786,4.881516987
1922386,4.881222
667768,4.881112307
3063240,4.88065816
2326046,4.880569177
3604911,4.880555983
1652613,4.879922274
3292033,4.879819415
1986056,4.87969077
3648925,4.879127689
2958387,4.879116731
3030160,4.878699684
3567674,4.878525907
3409268,4.878362266
1094551,4.878218177
503262,4.878133855
3234280,4.878125538
2672027,4.878125423
2369921,4.877802028
2133119,4.877580992
2583857,4.877282524
678120,4.877235713
2117539,4.876669359
3572459,4.876563839
2725845,4.875866995
1551175,4.875740925
2881729,4.875555299
3516385,4.874513919
1376555,4.874118263
1631406,4.873863495
2796741,4.873530402
2986998,4.873038643
2130349,4.872971756
797206,4.872916909
1009793,4.872313236
1602921,4.872292252
1506910,4.871774983
2381083,4.871459973
2717178,4.871450761
2971901,4.871403147
2995939,4.871158086
2416659,4.870809319
2793908,4.87070173
2772167,4.870546965
2332223,4.870358677
2514762,4.870084773
3631192,4.869644825
3353402,4.86953579
3698760,4.869492332
877271,4.869327994
2156070,4.869190242
3264577,4.868906379
1586500,4.868565118
3324708,4.868529136
3010992,4.868495734
2647285,4.868191106
2457945,4.867748607
1969491,4.867449319
3255469,4.867429914
3019857,4.867351813
3003076,4.867181926
2829999,4.866871809
3370523,4.866773527
3075336,4.865989397
1045832,4.865974771
926005,4.864862508
3270202,4.864728934
877728,4.864604638
3268051,4.864378606
2780995,4.864148491
1884388,4.864074094
2426783,4.863949943
2743822,4.863741791
2335151,4.863708814
1572485,4.863619024
1518429,4.863266388
1780051,4.863216927
1160206,4.863192867
2943086,4.862812947
615225,4.862800134
1953921,4.862680136
2838730,4.862431779
2014028,4.862388338
2881378,4.861972991
1760697,4.861940096
2800035,4.86179115
1612690,4.861181741
2017094,4.860837449
1838165,4.860263084
2472723,4.860242933
1483765,4.860068392
3522456,4.859901895
2293170,4.859674424
3418232,4.85951761
2732033,4.859241221
1625618,4.858820451
1640114,4.858548019
3366499,4.858177907
657916,4.85815386
1974603,4.858127474
2967384,4.858028567
3417573,4.857510139
3395211,4.857506701
3289970,4.857252026
2950176,4.857090585
3734290,4.856959499
2349996,4.856316715
3136135,4.856164409
1685444,4.855834376
2821585,4.85563144
2200683,4.855355039
3002936,4.854999813
3876889,4.854970329
2246271,4.854760635
2779994,4.854541949
2117052,4.85451184
2119228,4.854173777
2145788,4.854146563
1574230,4.853838223
2961042,4.853454146
1308411,4.852803225
2040915,4.85263389
923023,4.85262835
3003518,4.851736494
2101014,4.85165357
2374464,4.850871564
3098725,4.850587503
1137830,4.85041862
2296799,4.850316111
2457695,4.850290145
3076248,4.850248658
2999135,4.850043199
2068935,4.849624223
3400122,4.849585287
3086275,4.849313699
2968949,4.849308964
1582900,4.849169786
2248613,4.848970346
2911496,4.848745121
762792,4.848589977
2591358,4.848348505
2554595,4.848167631
1619720,4.847860846
3207048,4.84779142
2564913,4.847229618
2767205,4.847059686
1542112,4.845828593
1711694,4.845715324
3407111,4.845696774
3318982,4.845564488
1784047,4.845531251
2595629,4.845133885
3033832,4.845046838
2111326,4.845018253
2135515,4.844921663
1701016,4.844420421
2169496,4.8443665
3087147,4.843826581
1911213,4.843116542
1845650,4.84308322
3404280,4.842769579
775807,4.842746313
2996803,4.842148413
3160677,4.841939153
2431474,4.841158985
2819736,4.840868899
2733840,4.840541447
2241910,4.840151814
505458,4.839666632
3466809,4.839631969
3448266,4.839557007
1921147,4.839478085
2644202,4.83937048
3621244,4.839137272
3538894,4.83886558
3070739,4.838749901
3489464,4.837967999
1426307,4.83793424
2077854,4.837585689
3459573,4.836279887
1886033,4.835961851
2102445,4.835637106
2709018,4.835486176
3609267,4.835406887
1890439,4.835197616
2009549,4.834923253
2450028,4.834784136
3582688,4.834479833
2279950,4.83446962
3894799,4.834297057
1647046,4.83371561
3645298,4.833302151
680746,4.832846436
2779927,4.83278586
1345658,4.832741961
2459722,4.832106322
704161,4.831917684
1451309,4.831135263
3180383,4.831018007
2160547,4.830317994
2839506,4.829465387
3797165,4.829347103
3057302,4.829214562
2628472,4.829105091
2906974,4.828984596
3412626,4.828945783
1814068,4.828801075
2832335,4.828611886
3167519,4.828542345
2649773,4.82838324
1643999,4.828311324
718956,4.828178999
1649484,4.827882059
3882782,4.827679837
1787835,4.826992294
2823519,4.826923837
3763099,4.826665929
2786596,4.826461458
3044228,4.826265184
2957904,4.82558518
2792683,4.824150623
1965322,4.824022235
2219879,4.824009646
633993,4.823861307
3298593,4.823815777
2736507,4.823491311
490316,4.82312152
3154442,4.82240502
1137415,4.822317258
2830129,4.821921099
3279178,4.820615878
2649587,4.819201748
1372489,4.818632613
2416428,4.818606516
2470712,4.81842211
2229730,4.818025224
2191553,4.817909296
3835166,4.817820228
869973,4.817641492
1508786,4.816105534
2405972,4.81576232
2541434,4.815659073
2096780,4.815297166
2425703,4.814528189
2217225,4.814500457
3077255,4.813824739
3181303,4.813233369
2087893,4.812709234
2269224,4.812280406
2351364,4.811928841
1831283,4.811639293
1468011,4.811637805
2514176,4.81158889
1848754,4.811291454
1782316,4.811275532
3354255,4.811218141
3387004,4.811113169
1310626,4.811022044
791274,4.810563007
2397755,4.810447922
3407191,4.810304257
1710849,4.809883583
1150555,4.809575583
2684212,4.809312082
1345674,4.809004287
2333302,4.808678111
1691948,4.808159077
1593617,4.808075472
3560183,4.807351752
719443,4.806633682
1512325,4.806367263
2811989,4.806299595
3666368,4.806250588
1898580,4.805620883
3697172,4.805300831
646609,4.804805198
3155682,4.804463406
2557130,4.803751397
2219810,4.803546056
2557128,4.80352278
2727064,4.803484338
3029675,4.803115572
1760024,4.802561193
1552980,4.802439059
3306583,4.802394562
896898,4.802061318
1685345,4.801646408
2512595,4.801268328
3095021,4.801144463
1294881,4.800908913
3834649,4.800533957
3846435,4.800325341
1773876,4.800213566
2428468,4.799783963
1651218,4.799691794
3210648,4.799506906
3006043,4.799228253
558049,4.799177292
1513248,4.797081835
3182073,4.797046736
1366681,4.797009304
3010391,4.796750116
1768386,4.796146289
2096993,4.795934444
2865357,4.795540221
1066245,4.795498619
2469170,4.795279741
2610216,4.79525761
1690870,4.794866826
2528204,4.794144025
3834534,4.794114806
3232902,4.794040436
3214260,4.793729146
3138313,4.792943271
2270319,4.792664741
1650969,4.792565684
1993087,4.792168597
3833625,4.79140831
1583037,4.791130811
2739744,4.790826968
1730928,4.7906954
2238336,4.790669693
2907623,4.790255953
3200833,4.790113469
1501409,4.789850098
1615502,4.789716938
3790173,4.789468919
2301162,4.788646093
797479,4.788479326
1615501,4.788434703
2298100,4.788136124
1396792,4.78782474
2170986,4.787690698
2558055,4.786824139
1477138,4.786813844
1568298,4.786638441
2596434,4.785940543
2120849,4.78581812
3153186,4.785752533
2144183,4.785700048
3690393,4.784874692
1711695,4.784681909
3185067,4.784160129
774782,4.784046035
1087352,4.783804312
2893804,4.783580632
1098488,4.782998554
2448956,4.78296102
2139225,4.782669957
3748515,4.782594031
2060628,4.782533222
2402115,4.782520484
2700016,4.782315566
817284,4.782235208
2810141,4.781782934
2965579,4.7812526
2484278,4.781252155
2452467,4.781101917
3702327,4.780992859
1680716,4.780909376
2498978,4.780859565
2910019,4.78067438
2904679,4.780598255
1856805,4.780455579
1719727,4.779605467
2185535,4.779578511
2507682,4.779291871
3790374,4.778949178
1714756,4.77887327
1861526,4.778347583
2230988,4.77767121
3241081,4.777642099
3481438,4.777103488
2665615,4.776985639
1972186,4.776895422
562192,4.776524569
3338157,4.776430954
2136334,4.776178561
3370338,4.776094874
1809910,4.775955789
3014448,4.775787461
2089091,4.7754183
3141684,4.775220594
3319012,4.774722135
1513247,4.774411545
3496211,4.773647945
2380882,4.77355452
2384408,4.77353108
3560769,4.773460943
1680300,4.773031942
757386,4.77247266
3371330,4.772389128
1443448,4.772342913
2063907,4.77217811
2229033,4.771762027
1828449,4.771149326
3271848,4.770731667
3408305,4.770525855
3542719,4.769477133
2650692,4.769347496
2738143,4.768603569
533622,4.768528789
1694395,4.768289622
3345731,4.767940501
2621443,4.767033157
1670010,4.765692715
3077480,4.76552045
3336286,4.765418818
2367232,4.765100399
695749,4.765052369
3619883,4.764996279
2070613,4.76447859
717133,4.764359162
2846066,4.764129839
1838381,4.763969118
729850,4.76386529
2764448,4.76357881
3489573,4.763485629
1169597,4.763049227
1661959,4.763006074
3386618,4.762639711
1208710,4.762554346
2751338,4.762514758
3300419,4.762437861
3583984,4.762148229
1220396,4.762125858
2262937,4.762076205
902488,4.762070028
2727565,4.761987242
3325194,4.761748185
3539850,4.761588196
2969532,4.761560283
690608,4.761358594
2409230,4.761106764
1181073,4.761012196
830322,4.760835898
3076247,4.76031549
1600415,4.760148581
611017,4.760127018
3178741,4.760063543
1907218,4.759968195
2325394,4.759356167
1540964,4.759206746
2267412,4.759170115
2593908,4.758968566
1148492,4.758927567
3214999,4.758287671
988684,4.758197
2645722,4.757924719
3195490,4.757881764
2510845,4.757476639
2217436,4.757275293
3687656,4.757233158
794743,4.756679635
2437365,4.756253061
2917973,4.756108715
2069168,4.75599892
2680793,4.755718117
2164315,4.755069783
